doi_o,n_replications,outcomes,first_year_r,flora_commit
10.1080/016396299266524,1,mixed,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/01690960701402933,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/01690960802164242,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/01690960802250900,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/01690965.2011.622905,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/02640414.2020.1785727,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/02640414.2020.1788288,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/02687030600631827,1,successful,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/026990599121494,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/02699930802652388,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/02699931.2013.832653,1,successful,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/02699931.2015.1059317,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/02699931.2016.1273201,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/02699931.2017.1394817,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/026999398379411,1,successful,1999,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/02701367.2005.10599260,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/02796015.2011.12087729,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/03004430215103,1,successful,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/03634520109379232,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/03634520216516,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/03634529909379152,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/07350015.1995.10524601,1,successful,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/07350015.2019.1637745,1,mixed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/07421222.2017.1394083,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/07421656.2005.10129441,1,successful,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/08824096.2018.1525347,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/08853134.1990.10753824,1,mixed,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/08941920802039804,1,successful,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/09084282.2010.523365,1,successful,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/09084282.2011.643966,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/09515080307771,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/0951508042000202354,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/09515080500177309,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/09515080500264180,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/09515080801978777,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/09515080902802769,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/09515080903532290,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/09515089.2014.894431,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/0958519032000114237,2,mixed | successful,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/09602010500145620,1,successful,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/10400419.2011.595974,1,successful,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/10447318.2011.595621,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/1045988x.2012.701252,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/10503307.2012.731088,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/10503307.2014.963730,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/10508619.2019.1591140,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/10584609.1994.9963030,1,successful,1998,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/10615806.2021.1888933,1,mixed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/1068316x.2010.515987,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/10810730.2018.1472316,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/10862967409547072,1,successful,1974,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/10888430701746849,1,mixed,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/135048500444804,1,mixed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/13638490400024036,1,successful,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/13669877.2018.1443491,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/13674676.2023.2293831,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/13698240903403915,1,failed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/13811118.2021.1922110,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/13869790600641905,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/14640746808400158,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/14659891.2019.1642405,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/14719037.2013.822532,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/15475441.2019.1676751,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/15622975.2016.1190033,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/16506073.2018.1475505,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/17461391.2017.1308560,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/17461391.2017.1333159,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/17461391.2018.1431311,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/17461391.2018.1537378,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/17461391.2020.1733671,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/17470215908416289,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/17470216408416356,1,failed,1969,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/17470218.2013.777084,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/17470910701563681,1,mixed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/20008198.2019.1686806,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/20445911.2023.2198065,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/23273798.2018.1431397,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/23273798.2020.1762905,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/23273798.2020.1810292,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/23808985.1987.11678663,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1080/27691616.2025.2480830,1,mixed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/208911,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/209200,1,mixed,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/209397,1,mixed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/209825,1,mixed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/260470,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/260572,1,mixed,1977,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/261649,1,failed,2005,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/261674,1,failed,2004,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/268936,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/269138,1,successful,1991,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/269239,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/298261,1,failed,2004,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/321015,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/374383,1,failed,2004,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/378133,1,successful,2006,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/383422,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/427464,1,failed,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/500990,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/511799,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/511995,1,failed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/529000,1,mixed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/597030,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/597176,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/598971,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/648381,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/653487,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/656252,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/658469,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/661531,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/661890,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/662130,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/668417,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/668503,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/669122,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/669476,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/670020,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/670394,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/673256,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/676333,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/678035,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/678193,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/678484,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/679118,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/680670,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/686249,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/688585,1,mixed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/691462,2,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/691684,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/698750,2,failed | successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/704385,1,mixed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1086/ntj41789364,1,failed,2007,cb02db7930176d05964d3afe98f460ffa364f366
10.1089/cyber.2015.0311,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1089/cyber.2016.0530,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1089/glre.2017.2134,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/acprof:oso/9780190205782.001.0001,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/acprof:osobl/9780199927418.003.0013,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/aesthj/ayu027,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/ageing/afx128,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/ajae/aas023,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/analys/63.3.190,2,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/applin/amp016,1,mixed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/applin/amv060,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/brain/awq035,1,mixed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/brain/awq154,1,successful,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/carcin/bgr100,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/deafed/eng009,1,successful,2004,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/erae/jbt006,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/esr/jcs057,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/esr/jcw008,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/esr/jcx078,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/geronb/gbx099,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/her/cyl160,1,successful,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/hmg/ddm352,1,successful,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/hmg/ddp542,1,successful,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/hmg/ddq571,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/hmg/ddr268,1,failed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/ije/dyt028,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/jae/ejaa010,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/jamia/ocv046,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/jamia/ocx073,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/jcr/ucaa006,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/jcr/ucaa019,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/jcr/ucv007,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/jcr/ucv023,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/jcr/ucv048,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/jcr/ucv049,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/jcr/ucv051,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/jcr/ucw008,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/jcr/ucw044,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/jcr/ucw056,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/jcr/ucx039,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/jcr/ucx066,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/jcr/ucx067,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/jcr/ucx109,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/jcr/ucy082,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/jcr/ucz022,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/jcr/ucz028,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/jcr/ucz031,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/joc/jqx008,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/jopart/muaa033,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/jopart/mui019,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/jopart/muu006,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/jopart/muu053,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/jopart/muw063,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/jos/ffr009,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/med/9780195390841.003.0021,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/milmed/usac028,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/nc/niab025,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/oxfordhb/9780195309799.013.0022,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/pan/mpr057,1,mixed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/poq/nfm056,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/poq/nfx042,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/ptj/85.6.515,1,failed,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/qje/120.2.424,1,failed,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/qje/qjr029,2,successful,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/qje/qjr034,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/qje/qjt006,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/qje/qjt035,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/qje/qju031,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/qje/qjv001,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/qje/qjw034,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/qje/qjy007,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/restud/rdr027,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/restud/rdt040,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/rfs/hhp008,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/rfs/hhr027,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/rfs/hhy109,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/rof/rfv016,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/scan/nsn004,1,successful,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/scan/nsn046,1,successful,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/scan/nsu108,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/scan/nsw113,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/scan/nsw175,2,mixed | successful,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/schbul/sby016.348,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/ser/mwm006,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/sf/sou074,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/sf/soy014,2,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1093/workar/waac024,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1096/fj.07-9261com,1,successful,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1097/00001756-200002070-00038,1,failed,2003,cb02db7930176d05964d3afe98f460ffa364f366
10.1097/00001888-197307000-00003,1,mixed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1097/00001888-200203000-00007,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1097/00003446-200210000-00007,1,successful,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1097/00004703-200604002-00013,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1097/00005053-198011000-00008,1,successful,1984,cb02db7930176d05964d3afe98f460ffa364f366
10.1097/00005053-198810000-00006,1,successful,1993,cb02db7930176d05964d3afe98f460ffa364f366
10.1097/00005650-198705000-00004,1,successful,1992,cb02db7930176d05964d3afe98f460ffa364f366
10.1097/00006842-200103000-00012,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1097/00054725-200008000-00016,1,successful,2001,cb02db7930176d05964d3afe98f460ffa364f366
10.1097/01.naq.0000305943.46440.77,1,failed,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.1097/acm.0b013e31823b55fa,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1097/ajp.0b013e3181cd1710,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1097/brs.0b013e3181ed2de1,1,failed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1097/fpc.0b013e32800ffbb4,1,mixed,2008,cb02db7930176d05964d3afe98f460ffa364f366
10.1097/j.pain.0000000000001232,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1097/jom.0000000000000562,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1097/psy.0000000000000479,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1098/rsos.160384,2,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1098/rspb.2011.1959,1,failed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1098/rspb.2022.0128,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1098/rsta.2014.0464,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1101/gr.126516.111,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1101/lm.035493.114,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1101/lm.053470.121,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1103/physrevphyseducres.14.020109,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1108/09578230410554052,1,successful,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1108/et-04-2015-0026,1,mixed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1108/ijpsm-08-2020-0218,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1108/jpbm-09-2013-0393,1,mixed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1109/32.879815,1,successful,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.1109/32.988711,3,failed | mixed,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1109/icse.2007.32,1,mixed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1109/tse.2016.2527791,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1109/tvcg.2016.2518137,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1109/tvcg.2018.2832633,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1109/vis54172.2023.00016,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/0022-1082.00318,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/0023-8333.00112,1,mixed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/0034-6527.00363,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/1467-9280.00111,2,failed | mixed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/1467-9280.00168,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/1467-9280.00334,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/1467-9280.00350,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/1467-9280.00376,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/1467-9280.00415,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/1467-9280.00441,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/1467-9280.02431,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/1467-9280.02436,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/1467-9817.00137,1,mixed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/1468-0297.00407,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/1468-0327.00082,1,mixed,2001,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/1540-6237.8402002,1,failed,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/1745-9125.12008,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/1745-9125.12151,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/add.14071,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/add.14403,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/ajps.12004,1,mixed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/ajps.12252,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/ajps.12412,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/bjc.12069,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/bjhp.12185,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/bjhp.12430,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/bjop.12208,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/bjop.12239,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/camh.12052,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/cogs.12605,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/cogs.13064,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/cogs.13254,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/ecin.12470,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/ecin.12840,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/ecoj.12233,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/ejn.15049,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/flan.12063,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/gbb.12129,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/ibi.13246,1,mixed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.0012-9682.2008.00818.x,1,failed,2009,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.0022-3506.2004.00270.x,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.0956-7976.2004.00757.x,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.0956-7976.2005.00810.x,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.0956-7976.2005.01556.x,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.1083-6101.2007.00367.x,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.1365-2648.1987.tb01339.x,1,successful,1990,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.1365-2982.2012.01937.x,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.1460-2466.1984.tb02164.x,1,failed,1989,cb02db7930176d05964d3afe98f460ffa364f366
10.1111/j.1467-1770.1995.tb00963.x,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
